0.0012094974517822266, 1623191342.6103344, 5, 34
0.001308441162109375, 1623191342.6104333, 5, 34
0.0013539791107177734, 1623191342.6104789, 5, 34
0.0016832351684570312, 1623191342.6108081, 5, 34
0.0016722679138183594, 1623191342.6107972, 5, 34
0.001705169677734375, 1623191342.61083, 5, 34
0.0017452239990234375, 1623191342.6108701, 5, 34
0.0020356178283691406, 1623191342.6111605, 5, 34
0.002082347869873047, 1623191342.6112072, 5, 34
0.00213623046875, 1623191342.6112611, 5, 34
0.002315521240234375, 1623191342.6114404, 5, 34
0.0023241043090820312, 1623191342.611449, 5, 34
0.0027463436126708984, 1623191342.6118712, 5, 34
0.0031380653381347656, 1623191342.612263, 5, 34
0.0032083988189697266, 1623191342.6123333, 5, 34
0.002996683120727539, 1623191342.612474, 5, 34
0.0030372142791748047, 1623191342.6125145, 5, 34
0.00345611572265625, 1623191342.612581, 5, 34
0.003259897232055664, 1623191342.6127372, 5, 34
0.003302335739135742, 1623191342.6127796, 5, 34
0.003301382064819336, 1623191342.6127787, 5, 34
0.0033998489379882812, 1623191342.6128771, 5, 34
0.0031926631927490234, 1623191342.6129348, 5, 27
0.003403902053833008, 1623191342.6128812, 5, 34
0.003466367721557617, 1623191342.6129436, 5, 34
0.0035638809204101562, 1623191342.6130412, 5, 34
0.003339529037475586, 1623191342.6130817, 5, 27
0.00336456298828125, 1623191342.6131067, 5, 27
0.003661632537841797, 1623191342.613139, 5, 34
0.003470182418823242, 1623191342.6132123, 5, 27
0.0037069320678710938, 1623191342.6131842, 5, 34
0.0037233829498291016, 1623191342.6132007, 5, 34
0.0038743019104003906, 1623191342.6133516, 5, 34
0.003674030303955078, 1623191342.6134162, 5, 27
0.0038993358612060547, 1623191342.6133766, 5, 34
0.004057884216308594, 1623191342.6135352, 5, 34
0.004101753234863281, 1623191342.613579, 5, 34
0.0039789676666259766, 1623191342.6137211, 5, 27
0.0040760040283203125, 1623191342.6138182, 5, 27
0.004124641418457031, 1623191342.6138668, 5, 27
0.004155874252319336, 1623191342.613898, 5, 27
0.004306316375732422, 1623191342.6140485, 5, 27
0.004318714141845703, 1623191342.6140609, 5, 27
0.004797220230102539, 1623191342.6146753, 5, 52
0.0049800872802734375, 1623191342.6147223, 5, 27
0.005137205123901367, 1623191342.6150153, 5, 52
0.0053577423095703125, 1623191342.6151, 5, 27
0.005262613296508789, 1623191342.6151407, 5, 52
0.005265474319458008, 1623191342.6151435, 5, 52
0.005312681198120117, 1623191342.6151907, 5, 52
0.005613803863525391, 1623191342.615356, 5, 27
0.005606174468994141, 1623191342.6153483, 5, 27
0.0057260990142822266, 1623191342.6154683, 5, 27
0.005637407302856445, 1623191342.6155155, 5, 52
0.005895137786865234, 1623191342.6157732, 5, 52
0.005901336669921875, 1623191342.6157794, 5, 52
0.0060443878173828125, 1623191342.6159225, 5, 52
0.006067991256713867, 1623191342.615946, 5, 52
0.00629878044128418, 1623191342.6161768, 5, 52
0.006930828094482422, 1623191342.6169453, 5, 52
0.007119894027709961, 1623191342.616998, 5, 52
0.007140636444091797, 1623191342.617155, 5, 52
0.007300138473510742, 1623191342.6171782, 5, 52
0.007246732711791992, 1623191342.6172612, 5, 52
0.007295370101928711, 1623191342.6173098, 5, 52
0.007486581802368164, 1623191342.6173646, 5, 52
0.0074961185455322266, 1623191342.6173742, 5, 52
0.007653951644897461, 1623191342.617532, 5, 52
0.007515668869018555, 1623191342.61753, 5, 52
0.007722616195678711, 1623191342.617737, 5, 52
0.007887601852416992, 1623191342.617902, 5, 52
0.00804448127746582, 1623191342.618059, 5, 52
0.008119583129882812, 1623191342.618134, 5, 52
0.008190393447875977, 1623191342.6182048, 5, 52
0.008368730545043945, 1623191342.6183832, 5, 52
0.00857400894165039, 1623191342.6188083, 5, 28
0.008998632431030273, 1623191342.619013, 5, 52
0.008982419967651367, 1623191342.6192167, 5, 28
0.009243965148925781, 1623191342.6192584, 5, 52
0.009139537811279297, 1623191342.6193738, 5, 28
0.009172916412353516, 1623191342.6194072, 5, 28
0.009179353713989258, 1623191342.6194136, 5, 28
0.00941014289855957, 1623191342.6194246, 5, 52
0.009500503540039062, 1623191342.619515, 5, 52
0.009541511535644531, 1623191342.619556, 5, 52
0.009455204010009766, 1623191342.6196895, 5, 28
0.009568214416503906, 1623191342.6198025, 5, 28
0.009852886199951172, 1623191342.6200871, 5, 28
0.0099639892578125, 1623191342.6201982, 5, 28
0.010092973709106445, 1623191342.6203272, 5, 28
0.010363101959228516, 1623191342.6205974, 5, 28
0.009050130844116211, 1623191342.6210542, 5, 19
