0.0007462501525878906, 1623191339.4296372, 5, 34
0.0010180473327636719, 1623191339.429909, 5, 34
0.0010514259338378906, 1623191339.4299424, 5, 34
0.0009925365447998047, 1623191339.4298835, 5, 34
0.0011687278747558594, 1623191339.4300597, 5, 34
0.0012707710266113281, 1623191339.4301617, 5, 34
0.0013828277587890625, 1623191339.4302738, 5, 34
0.0014324188232421875, 1623191339.4303234, 5, 34
0.0009965896606445312, 1623191339.430478, 5, 34
0.0011196136474609375, 1623191339.4306011, 5, 34
0.0011856555938720703, 1623191339.4306672, 5, 34
0.0012285709381103516, 1623191339.43071, 5, 34
0.00036334991455078125, 1623191339.4308085, 5, 27
0.0012524127960205078, 1623191339.430734, 5, 34
0.00122833251953125, 1623191339.4307098, 5, 34
0.0003802776336669922, 1623191339.4308255, 5, 27
0.001434326171875, 1623191339.4309158, 5, 34
0.0014624595642089844, 1623191339.430944, 5, 34
0.0005857944488525391, 1623191339.431031, 5, 27
0.0006775856018066406, 1623191339.4311228, 5, 27
0.0007143020629882812, 1623191339.4311595, 5, 27
0.0008366107940673828, 1623191339.4312818, 5, 27
0.0008687973022460938, 1623191339.431314, 5, 27
0.00017952919006347656, 1623191339.4315224, 5, 52
0.0003845691680908203, 1623191339.4317274, 5, 52
0.0005235671997070312, 1623191339.4318664, 5, 52
0.00044608116149902344, 1623191339.431941, 5, 52
0.0005910396575927734, 1623191339.4319339, 5, 52
0.0006964206695556641, 1623191339.4320393, 5, 52
0.0007188320159912109, 1623191339.4320617, 5, 52
0.0006268024444580078, 1623191339.4321218, 5, 52
0.0007212162017822266, 1623191339.4322162, 5, 52
0.0008668899536132812, 1623191339.4322097, 5, 52
0.0007469654083251953, 1623191339.432242, 5, 52
0.001615762710571289, 1623191339.432061, 5, 27
0.0009176731109619141, 1623191339.4324126, 5, 52
0.0012111663818359375, 1623191339.432706, 5, 52
0.001211404800415039, 1623191339.4327064, 5, 52
0.0012171268463134766, 1623191339.4329927, 5, 28
