0.0014476776123046875, 1623277068.6881373, 5, 34
0.001523733139038086, 1623277068.6882133, 5, 34
0.00173187255859375, 1623277068.6884215, 5, 34
0.0020720958709716797, 1623277068.6887617, 5, 34
0.0020749568939208984, 1623277068.6887646, 5, 34
0.0020918846130371094, 1623277068.6887815, 5, 34
0.002161264419555664, 1623277068.6888509, 5, 34
0.0019464492797851562, 1623277068.6891222, 5, 34
0.002376556396484375, 1623277068.6890662, 5, 34
0.001967191696166992, 1623277068.689143, 5, 34
0.0022134780883789062, 1623277068.6893892, 5, 34
0.0027146339416503906, 1623277068.6894042, 5, 34
0.002717733383178711, 1623277068.6894073, 5, 34
0.0024566650390625, 1623277068.6896324, 5, 34
0.0029964447021484375, 1623277068.689686, 5, 34
0.002557516098022461, 1623277068.6897333, 5, 34
0.0026526451110839844, 1623277068.6898284, 5, 34
0.003247976303100586, 1623277068.6899376, 5, 34
0.002886056900024414, 1623277068.6900618, 5, 34
0.0032334327697753906, 1623277068.6904092, 5, 34
0.003170490264892578, 1623277068.6906254, 5, 27
0.0035483837127685547, 1623277068.6907241, 5, 34
0.0032515525817871094, 1623277068.6907065, 5, 27
0.003124713897705078, 1623277068.6908336, 5, 52
0.0032405853271484375, 1623277068.6909494, 5, 52
0.003449678421020508, 1623277068.6909046, 5, 27
0.0038063526153564453, 1623277068.690982, 5, 34
0.0029180049896240234, 1623277068.691061, 5, 52
0.00341796875, 1623277068.6911268, 5, 52
0.003078460693359375, 1623277068.6912215, 5, 52
0.004061222076416016, 1623277068.691237, 5, 34
0.0037674903869628906, 1623277068.6912224, 5, 27
0.003942012786865234, 1623277068.691397, 5, 27
0.004090070724487305, 1623277068.691545, 5, 27
0.004799365997314453, 1623277068.6922543, 5, 27
0.005581378936767578, 1623277068.692271, 5, 34
0.00569462776184082, 1623277068.6928704, 5, 34
0.005556821823120117, 1623277068.6930118, 5, 27
0.005704641342163086, 1623277068.6931596, 5, 27
0.00585174560546875, 1623277068.6933067, 5, 27
0.005994081497192383, 1623277068.693449, 5, 27
0.005628108978271484, 1623277068.6937711, 5, 52
0.006218671798706055, 1623277068.6939275, 5, 52
0.0064678192138671875, 1623277068.6941767, 5, 52
0.007127523422241211, 1623277068.6948364, 5, 52
0.007313966751098633, 1623277068.6950228, 5, 52
0.0074617862701416016, 1623277068.6951706, 5, 52
